,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
117,108,0,2957,4224.231,4212.179,4173.59,4195.769,4197.821,4175.255999999999,4180.385,4164.487,4161.282,4152.0509999999995,4147.821,4144.231,4145.513,4199.615,0,0
118,109,0,1817,4215.385,4207.0509999999995,4170.128,4192.564,4197.692,4177.821,4184.487,4164.872,4163.205,4148.333,4153.59,4143.846,4147.564,4198.077,0,0
119,110,0,2372,4214.359,4208.846,4172.564,4189.744000000001,4198.59,4185.255999999999,4198.333,4198.974,4180.0,4159.615,4157.9490000000005,4146.154,4153.333,4201.538,0,0
120,111,0,3201,4221.795,4213.462,4176.41,4194.744000000001,4198.077,4185.641,4199.744000000001,4208.718,4188.462,4170.0,4155.255999999999,4151.41,4154.487,4202.436,0,0
121,112,0,2957,4219.744000000001,4212.9490000000005,4177.564,4200.128,4197.308,4181.923,4188.974,4198.846,4184.103,4166.795,4156.154,4156.923,4151.538,4200.128,0,0
122,113,0,1817,4223.59,4214.231,4186.026,4201.282,4199.615,4187.436,4190.897,4216.795,4194.487,4175.255999999999,4171.282,4165.513,4156.923,4209.615,0,0
123,114,0,2372,4235.385,4216.795,4195.769,4201.923,4204.231,4197.179,4208.333,4246.667,4218.462,4196.667,4187.821,4171.667,4168.205,4225.0,0,0
124,115,0,3201,4234.103,4214.615,4195.769,4202.9490000000005,4203.974,4193.974,4207.692,4225.0,4214.359,4196.41,4186.923,4170.0,4170.897,4224.615,0,0
125,116,0,2957,4228.077,4212.821,4190.897,4202.308,4198.974,4184.231,4190.128,4180.769,4188.59,4181.667,4174.615,4165.897,4164.103,4215.385,0,0
126,117,0,1817,4230.0,4214.615,4191.538,4202.564,4198.333,4184.359,4183.462,4184.103,4184.103,4179.487,4170.897,4167.179,4161.923,4213.59,0,0
127,118,0,2372,4233.333,4216.026,4196.41,4202.564,4201.667,4187.308,4183.974,4206.538,4195.255999999999,4181.282,4179.231,4169.487,4166.667,4217.564,0,0
128,119,0,3201,4232.179,4214.872,4196.795,4200.0,4201.282,4183.846,4182.564,4209.744000000001,4198.333,4181.923,4186.282,4171.795,4169.359,4222.692,0,0
129,120,0,2957,4226.154,4209.615,4195.0,4200.513,4192.308,4179.103,4184.744000000001,4212.821,4197.692,4184.744000000001,4182.692,4173.718,4169.487,4223.205,0,0
130,121,0,1817,4222.821,4203.205,4195.0,4201.154,4187.564,4180.641,4190.385,4210.255999999999,4195.769,4184.231,4178.205,4173.333,4167.821,4219.744000000001,0,0
131,122,0,2372,4226.667,4201.538,4195.641,4200.769,4194.872,4184.487,4188.846,4197.436,4190.255999999999,4185.641,4181.795,4174.359,4165.255999999999,4221.154,0,0
132,123,0,3201,4223.718,4204.359,4194.231,4202.0509999999995,4197.0509999999995,4184.359,4190.513,4205.769,4191.667,4188.974,4186.538,4173.846,4163.718,4222.9490000000005,0,0
133,124,0,2957,4215.897,4206.923,4190.0,4198.333,4189.359,4183.333,4200.385,4221.154,4200.897,4191.154,4186.795,4169.487,4167.179,4217.308,0,0
134,125,0,1817,4217.436,4204.487,4183.077,4192.179,4185.385,4181.795,4193.718,4212.308,4202.0509999999995,4196.667,4182.564,4163.59,4169.872,4214.872,0,0
135,126,0,2372,4217.9490000000005,4200.128,4180.0,4188.846,4185.128,4178.333,4179.487,4195.128,4191.923,4194.103,4175.0,4162.564,4165.897,4212.692,0,0
136,127,0,51,4215.385,4200.769,4185.641,4190.128,4182.9490000000005,4179.359,4180.385,4195.385,4186.795,4185.128,4171.026,4167.564,4165.128,4205.385,0,0
137,0,0,2042,4218.462,4204.231,4191.667,4193.205,4182.564,4183.718,4188.077,4203.077,4188.846,4186.026,4172.179,4171.795,4167.564,4200.769,0,0
138,1,0,2667,4213.59,4202.179,4187.436,4190.641,4183.205,4183.205,4187.9490000000005,4196.026,4186.667,4185.255999999999,4170.769,4168.462,4160.385,4199.103,0,0
139,2,0,3087,4207.179,4197.564,4186.282,4188.333,4181.795,4181.667,4182.821,4189.744000000001,4182.9490000000005,4176.026,4166.154,4166.282,4149.872,4197.692,0,0
140,3,0,2946,4214.615,4201.154,4192.9490000000005,4195.0,4183.205,4179.872,4180.385,4198.462,4190.128,4178.718,4168.077,4169.231,4157.0509999999995,4199.872,0,0
141,4,0,3581,4222.564,4210.769,4196.282,4201.795,4186.282,4180.385,4187.692,4203.205,4201.795,4193.077,4179.487,4173.846,4171.282,4208.205,0,0
142,5,0,3058,4219.359,4209.744000000001,4192.308,4197.9490000000005,4186.282,4181.538,4190.255999999999,4197.179,4200.513,4197.436,4185.897,4172.9490000000005,4171.923,4210.513,0,0
143,6,0,3245,4214.615,4200.255999999999,4192.436,4196.026,4183.718,4176.154,4180.897,4195.128,4192.436,4192.0509999999995,4179.615,4170.641,4168.59,4203.077,0,0
144,7,0,3320,4216.538,4201.282,4196.667,4199.359,4185.769,4176.154,4180.0,4203.462,4195.769,4191.026,4173.718,4171.41,4171.538,4200.0,0,0
145,8,0,2985,4216.41,4208.718,4195.0,4196.795,4189.744000000001,4184.487,4185.513,4209.487,4198.846,4190.513,4172.308,4171.667,4170.128,4201.282,0,0
146,9,0,3563,4213.205,4205.255999999999,4191.923,4196.667,4188.462,4187.436,4193.077,4205.0,4189.744000000001,4186.923,4168.59,4171.41,4166.026,4201.41,0,0
147,10,0,2372,4215.128,4202.564,4196.026,4201.538,4188.205,4187.564,4198.077,4204.872,4191.026,4191.667,4170.769,4172.179,4171.667,4207.308,0,0
148,11,0,3195,4218.59,4209.103,4206.154,4202.179,4190.128,4189.231,4191.026,4214.359,4203.205,4200.641,4182.179,4177.692,4176.154,4217.436,0,0
149,12,0,2957,4216.154,4209.744000000001,4207.308,4198.462,4186.795,4187.0509999999995,4181.538,4207.0509999999995,4200.641,4201.154,4185.513,4180.513,4171.795,4216.923,0,0
150,13,0,1816,4219.744000000001,4208.462,4204.744000000001,4199.231,4183.205,4184.359,4181.795,4192.179,4190.769,4198.205,4183.59,4180.128,4169.359,4214.744000000001,0,0
151,14,0,2372,4231.154,4215.255999999999,4209.231,4202.179,4186.667,4186.923,4189.744000000001,4192.308,4194.744000000001,4201.154,4186.282,4179.872,4171.41,4220.513,0,0
152,15,0,3195,4234.231,4220.897,4212.821,4202.0509999999995,4190.128,4190.641,4193.846,4191.923,4200.769,4202.0509999999995,4186.026,4183.333,4172.0509999999995,4221.41,0,0
153,16,0,0,4230.0,4219.359,4208.974,4202.308,4187.821,4191.282,4189.487,4187.179,4196.795,4198.718,4187.179,4183.077,4171.667,4217.9490000000005,0,0
