,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
11119,103,0,3284,4158.846,4167.692,4161.154,4167.436,4167.436,4178.077,4173.077,4170.897,4181.923,4172.436,4165.0,4160.0,4172.436,4158.718,0,0
11120,104,0,3112,4163.59,4166.41,4164.231,4167.0509999999995,4169.231,4173.462,4168.462,4172.564,4173.59,4170.641,4166.667,4163.077,4168.205,4161.282,0,0
11121,105,0,3243,4166.026,4165.897,4168.205,4169.231,4177.9490000000005,4175.897,4157.692,4173.718,4169.872,4172.9490000000005,4169.359,4164.359,4169.231,4164.103,0,0
11122,106,0,3422,4161.282,4164.615,4167.564,4171.026,4173.59,4177.308,4158.974,4171.282,4174.231,4173.462,4170.255999999999,4167.436,4170.0,4162.436,0,0
11123,107,0,3284,4160.128,4165.0,4164.615,4168.077,4164.103,4173.718,4160.0,4162.9490000000005,4165.897,4167.821,4168.59,4165.0,4166.538,4161.923,0,0
11124,108,0,3112,4168.462,4167.821,4168.077,4166.795,4170.255999999999,4178.846,4157.9490000000005,4161.923,4163.974,4167.9490000000005,4169.103,4164.359,4170.0,4171.026,0,0
11125,109,0,3243,4170.897,4169.231,4172.308,4170.513,4179.359,4190.897,4167.9490000000005,4176.026,4179.103,4176.795,4173.205,4169.487,4172.179,4176.154,0,0
11126,110,0,3422,4166.538,4172.179,4168.974,4172.179,4178.718,4195.128,4175.641,4179.744000000001,4182.436,4186.41,4174.744000000001,4168.974,4171.026,4171.026,0,0
11127,111,0,3284,4159.231,4171.795,4159.744000000001,4169.231,4177.692,4190.255999999999,4163.974,4166.538,4169.872,4182.692,4168.077,4156.667,4173.846,4160.255999999999,0,0
11128,112,0,3112,4158.462,4168.077,4160.255999999999,4168.974,4177.0509999999995,4191.667,4158.59,4164.744000000001,4163.974,4174.615,4162.179,4152.0509999999995,4177.179,4157.0509999999995,0,0
11129,113,0,3243,4160.128,4162.0509999999995,4161.154,4170.385,4168.077,4190.769,4165.0,4164.744000000001,4163.846,4172.821,4159.487,4155.641,4169.872,4160.385,0,0
11130,114,0,3422,4159.872,4159.103,4157.436,4168.462,4162.821,4189.103,4166.282,4158.974,4166.026,4175.255999999999,4161.282,4156.667,4166.282,4160.897,0,0
11131,115,0,3284,4159.359,4166.923,4162.692,4167.692,4170.255999999999,4194.231,4168.846,4169.359,4179.359,4181.795,4167.9490000000005,4162.564,4176.282,4162.821,0,0
11132,116,0,3112,4162.0509999999995,4170.128,4167.821,4170.513,4178.077,4194.615,4173.077,4182.564,4187.179,4183.59,4172.179,4166.41,4177.179,4165.128,0,0
11133,117,0,3243,4164.872,4161.41,4162.0509999999995,4167.821,4182.436,4191.41,4171.282,4174.615,4176.923,4178.718,4169.615,4162.9490000000005,4169.487,4163.462,0,0
11134,118,0,3422,4160.897,4157.564,4156.795,4160.641,4176.795,4192.564,4168.077,4167.0509999999995,4167.564,4174.487,4166.538,4161.154,4167.0509999999995,4159.872,0,0
11135,119,0,3284,4159.615,4166.026,4162.179,4161.282,4167.564,4192.821,4169.744000000001,4176.154,4170.769,4175.641,4168.462,4162.821,4168.718,4163.333,0,0
11136,120,0,3112,4167.564,4170.641,4169.103,4169.359,4175.513,4189.487,4173.974,4182.9490000000005,4178.846,4178.077,4170.255999999999,4162.821,4173.462,4170.128,0,0
11137,121,0,3243,4179.103,4171.667,4174.103,4173.974,4181.282,4193.974,4178.718,4183.077,4184.487,4187.308,4170.385,4170.128,4183.974,4176.667,0,0
11138,122,0,3422,4175.769,4172.9490000000005,4170.513,4174.231,4170.513,4192.9490000000005,4178.333,4185.897,4185.255999999999,4195.641,4171.923,4173.718,4189.231,4177.308,0,0
11139,123,0,3284,4164.615,4166.026,4162.179,4169.103,4164.103,4179.744000000001,4175.897,4188.59,4172.821,4182.9490000000005,4168.846,4164.872,4177.436,4167.0509999999995,0,0
11140,124,0,3112,4159.872,4160.769,4157.308,4160.385,4170.0,4180.385,4173.718,4187.692,4164.359,4171.026,4158.59,4158.077,4166.795,4156.026,0,0
11141,125,0,3243,4163.333,4157.821,4159.615,4157.0509999999995,4167.692,4193.974,4171.795,4185.641,4169.487,4172.179,4154.744000000001,4160.513,4167.564,4157.564,0,0
11142,126,0,3422,4163.59,4153.205,4159.231,4157.179,4161.282,4188.974,4171.026,4182.0509999999995,4168.205,4170.513,4163.718,4162.821,4170.897,4163.462,0,0
11143,127,0,54,4162.564,4160.0,4161.026,4160.513,4161.923,4175.385,4170.769,4175.385,4162.436,4165.385,4169.359,4165.513,4164.359,4163.462,0,0
11144,0,0,3163,4167.692,4174.615,4168.974,4169.231,4166.282,4172.564,4169.487,4170.255999999999,4170.255999999999,4168.59,4167.179,4167.0509999999995,4159.231,4164.487,0,0
11145,1,0,3353,4173.077,4173.333,4173.718,4174.487,4174.872,4165.0,4168.462,4165.385,4178.333,4170.128,4164.103,4166.923,4166.154,4167.9490000000005,0,0
11146,2,0,2876,4165.0,4161.026,4166.154,4165.513,4174.872,4141.282,4167.9490000000005,4165.0,4173.59,4164.615,4161.026,4161.538,4175.0,4163.974,0,0
11147,3,0,3540,4155.769,4152.436,4155.128,4154.103,4160.128,4126.538,4162.564,4163.205,4162.9490000000005,4160.128,4155.769,4150.769,4164.359,4157.0509999999995,0,0
11148,4,0,3582,4160.255999999999,4147.179,4157.9490000000005,4159.872,4159.872,4133.974,4165.128,4168.462,4162.821,4164.615,4151.795,4147.179,4153.974,4157.179,0,0
11149,5,0,2760,4171.667,4152.821,4170.513,4172.179,4180.0,4149.231,4174.615,4185.0,4175.641,4183.974,4160.255999999999,4157.9490000000005,4173.718,4163.59,0,0
11150,6,0,3299,4175.0,4159.231,4174.487,4170.385,4183.205,4172.9490000000005,4169.744000000001,4183.974,4177.564,4195.513,4167.308,4166.538,4185.128,4165.641,0,0
11151,7,0,3402,4170.641,4147.564,4169.615,4159.359,4163.974,4190.513,4166.41,4163.718,4158.846,4180.255999999999,4158.462,4161.154,4166.538,4158.333,0,0
11152,8,0,3199,4178.59,4151.41,4182.308,4164.103,4167.821,4199.231,4185.513,4170.769,4161.795,4173.59,4160.255999999999,4168.718,4164.744000000001,4162.692,0,0
11153,9,0,3579,4190.385,4180.128,4196.282,4175.385,4188.974,4220.385,4198.718,4194.744000000001,4184.744000000001,4188.846,4175.255999999999,4187.564,4180.513,4174.231,0,0
11154,10,0,3423,4178.974,4181.667,4178.205,4157.821,4175.128,4210.128,4177.0509999999995,4173.718,4162.821,4170.0,4161.026,4175.641,4157.564,4156.026,0,0
11155,11,0,3287,4171.026,4177.821,4166.923,4145.769,4154.744000000001,4152.564,4175.128,4160.513,4131.923,4142.9490000000005,4145.769,4161.923,4143.59,4140.897,0,0
11156,12,0,3114,4208.077,4218.846,4203.846,4182.9490000000005,4180.513,4139.615,4218.205,4212.9490000000005,4169.872,4181.41,4179.487,4199.615,4196.795,4175.641,0,0
11157,13,0,3249,4229.487,4248.333,4225.0,4210.769,4203.077,4181.282,4233.59,4245.128,4209.744000000001,4212.9490000000005,4204.872,4227.179,4230.385,4198.974,0,0
11158,14,0,3423,4203.974,4230.0,4201.026,4193.205,4183.462,4193.205,4206.41,4223.974,4187.9490000000005,4181.923,4188.846,4204.487,4207.692,4180.255999999999,0,0
11159,15,0,3287,4182.179,4218.846,4183.077,4179.231,4172.0509999999995,4183.59,4189.744000000001,4219.359,4172.564,4168.59,4180.513,4187.436,4200.385,4170.513,0,0
11160,16,0,0,4176.154,4213.462,4176.538,4177.821,4174.103,4178.974,4191.154,4225.641,4180.128,4174.487,4179.231,4182.436,4198.718,4170.897,0,0
11161,17,0,0,4165.897,4190.0,4162.9490000000005,4170.769,4167.821,4148.205,4187.821,4215.641,4171.667,4153.59,4163.718,4166.154,4179.872,4161.538,0,0
11162,18,0,0,4162.9490000000005,4172.821,4156.154,4169.744000000001,4160.897,4102.0509999999995,4166.795,4188.846,4152.564,4136.667,4156.41,4153.718,4177.308,4161.41,0,0
11163,19,0,0,4159.359,4156.154,4150.641,4166.282,4156.154,4056.1540000000005,4153.333,4150.255999999999,4128.205,4135.641,4157.9490000000005,4147.564,4174.103,4164.103,0,0
11164,20,0,0,4150.897,4137.821,4142.692,4156.41,4156.026,4020.7690000000002,4168.59,4145.0,4116.538,4130.0,4154.359,4143.846,4160.513,4162.436,0,0
11165,21,0,0,4147.0509999999995,4135.769,4141.282,4154.744000000001,4160.513,4004.744,4167.821,4161.538,4137.436,4123.077,4151.923,4143.333,4169.487,4163.462,0,0
11166,22,0,0,4141.154,4137.821,4136.41,4152.0509999999995,4158.077,3991.538,4127.308,4138.333,4146.154,4117.9490000000005,4150.0,4135.128,4173.59,4159.744000000001,0,0
11167,23,0,0,4137.0509999999995,4135.513,4130.769,4150.0,4152.9490000000005,3986.795,4124.615,4126.667,4119.359,4124.872,4147.9490000000005,4133.333,4155.385,4154.615,0,0
11168,24,0,0,4136.154,4132.692,4131.41,4151.538,4157.0509999999995,4002.4359999999997,4164.744000000001,4168.846,4118.59,4136.282,4147.564,4140.769,4151.026,4152.692,0,0
11169,25,0,0,4129.744000000001,4128.333,4128.718,4143.462,4155.255999999999,4014.615,4154.615,4161.154,4143.718,4126.795,4138.974,4132.436,4154.231,4144.103,0,0
11170,26,0,0,4122.9490000000005,4132.308,4122.308,4136.026,4152.692,4022.308,4117.9490000000005,4124.615,4154.487,4123.333,4132.308,4121.923,4151.538,4135.255999999999,0,0
11171,27,0,0,4141.538,4153.205,4141.282,4152.436,4166.026,4048.205,4137.564,4189.615,4173.205,4157.0509999999995,4149.487,4143.59,4167.308,4152.179,0,0
11172,28,0,0,4158.974,4168.462,4159.872,4169.615,4175.128,4070.6409999999996,4172.9490000000005,4238.974,4184.872,4182.9490000000005,4167.692,4163.205,4183.846,4171.282,0,0
11173,29,0,0,4130.385,4136.282,4127.308,4136.667,4148.846,4064.615,4134.103,4135.513,4135.641,4137.0509999999995,4133.718,4128.974,4141.795,4139.231,0,0
11174,30,0,0,4104.103,4102.821,4101.667,4111.282,4129.872,4055.1279999999997,4094.744,4068.59,4107.436,4102.308,4102.9490000000005,4102.308,4109.487,4112.9490000000005,0,0
